gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,599,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,87.1809,native,0.0,619.36,1218.9
gfx950,256,599,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2191,1,14.326,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,460.35,1432.18
gfx950,256,599,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,23.5963,native,0.0,558.99,1375.11
gfx950,256,599,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3073,1,59.578,flydsl_gemm3_abf16_wbf16_bf16_t80x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,608.83,1245.47
gfx950,256,599,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,315.0058,native,0.0,977.02,1794.65
gfx950,256,599,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,98.3117,native,0.0,737.91,1422.2
gfx950,256,601,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,27.0863,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.006,285.01,832.08
gfx950,256,601,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,362,1,3.4349,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,68.8,696.77
gfx950,256,601,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5427,1,11.3195,flydsl_gemm3_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,375.79,1033.05
gfx950,256,601,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3095,1,6.5365,flydsl_gemm4_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,289.23,1140.32
gfx950,256,605,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1889,1,6.5337,flydsl_gemm3_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,291.28,1145.2
gfx950,256,614,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1889,1,6.6196,flydsl_gemm3_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,291.78,1140.08
gfx950,256,617,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,545,1,3.4807,flydsl_gemm2_abf16_wbf16_bf16_t64x64x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,69.7,702.9
gfx950,256,617,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7065,1,11.5827,flydsl_gemm4_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,377.03,1020.18
gfx950,256,620,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,27.0639,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.006,294.26,844.09
gfx950,256,620,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,363,1,3.435,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp2_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,70.97,715.16
gfx950,256,620,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7061,1,11.5604,flydsl_gemm4_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.003,379.6,1024.14
gfx950,256,624,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3093,1,6.6593,flydsl_gemm4_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,294.77,1144.05
gfx950,256,627,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,365,1,3.3932,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,72.66,730.84
gfx950,256,627,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5430,1,11.3431,flydsl_gemm3_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,391.24,1048.5
gfx950,256,631,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,553,1,3.3912,flydsl_gemm2_abf16_wbf16_bf16_t64x64x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,73.17,735.19
gfx950,256,631,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5427,1,11.5604,flydsl_gemm3_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,386.33,1031.45
gfx950,256,631,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3090,1,6.6966,flydsl_gemm4_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,296.41,1145.17
gfx950,256,632,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3095,1,6.5856,flydsl_gemm4_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,301.89,1165.56
gfx950,256,635,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,362,1,3.4827,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,71.69,719.7
gfx950,256,635,1536,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3866,1,31.6515,flydsl_gemm3_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0061,441.77,1044.95
gfx950,256,635,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,43.0086,native,0.0,447.03,978.02
gfx950,256,635,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7065,1,11.6117,flydsl_gemm4_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,387.06,1029.54
gfx950,256,635,2880,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1037,1,50.8479,flydsl_gemm3_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,515.61,1062.95
gfx950,256,635,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3092,1,6.6667,flydsl_gemm4_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,299.63,1154.61
gfx950,256,635,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,53.6018,native,0.0,608.68,1213.3
gfx950,256,635,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,85.0749,native,0.0,672.84,1260.46
gfx950,256,635,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2191,1,14.4063,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,485.3,1463.86
gfx950,256,635,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,23.8419,native,0.0,586.48,1387.23
gfx950,256,635,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,54.0988,native,0.0,710.78,1386.78
gfx950,256,635,7168,35840,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,306.1157,native,0.0,1065.82,1856.89
gfx950,256,635,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,103.2002,native,0.0,745.2,1365.72
gfx950,256,638,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,550,1,3.4365,flydsl_gemm2_abf16_wbf16_bf16_t64x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,73.0,732.28
gfx950,256,638,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7065,1,11.3345,flydsl_gemm4_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,398.4,1056.75
gfx950,256,658,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1636,1,7.4403,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,278.2,1056.71
gfx950,256,670,896,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,27.4609,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.006,313.4,861.25
gfx950,256,670,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,362,1,3.4326,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,76.75,764.14
gfx950,256,670,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5430,1,11.4084,flydsl_gemm3_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,415.67,1071.45
gfx950,256,670,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2191,1,15.0614,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,489.78,1437.07
gfx950,256,670,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2941,1,24.9587,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,591.12,1349.57
gfx950,256,670,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,68.0051,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,506.21,967.4
gfx950,256,670,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,78.8329,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,514.66,961.79
gfx950,256,699,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,365,1,3.516,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,78.17,773.46
gfx950,256,699,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5724,1,12.3906,flydsl_gemm4_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,399.29,1004.49
gfx950,256,699,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1636,1,7.578,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,290.16,1076.29
gfx950,256,699,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,137,1,15.1718,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,507.26,1456.95
gfx950,256,699,7168,3584,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,68.7431,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,522.45,966.08
gfx950,256,699,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,79.4365,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,532.85,962.8
gfx950,256,722,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1636,1,7.6988,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,295.01,1080.82
gfx950,256,723,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,665,1,3.5855,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,79.29,780.74
gfx950,256,723,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1032,1,47.076,flydsl_gemm3_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp2_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,465.01,928.21
gfx950,256,723,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4625,1,12.1811,flydsl_gemm3_abf16_wbf16_bf16_t64x128x128_split_k1_block_m_warp4_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,420.1,1036.9
gfx950,256,723,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1636,1,7.6127,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,298.76,1093.99
gfx950,256,723,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5376,1,61.5202,flydsl_gemm4_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,603.83,1087.9
gfx950,256,723,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2191,1,14.9906,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,531.02,1499.97
gfx950,256,723,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,80.5692,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,543.4,956.05
gfx950,256,725,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,662,1,3.5958,flydsl_gemm2_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,79.28,780.36
gfx950,256,725,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1032,1,47.4035,flydsl_gemm3_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp2_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,463.07,922.58
gfx950,256,725,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3520,1,12.2376,flydsl_gemm3_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.003,419.32,1033.36
gfx950,256,725,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5376,1,61.4734,flydsl_gemm4_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,605.96,1089.42
gfx950,256,725,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2188,1,15.2067,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,524.92,1480.75
gfx950,256,725,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,80.1897,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,547.48,961.14
gfx950,256,732,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1636,1,7.6733,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,300.09,1093.75
gfx950,256,735,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,365,1,3.5686,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,80.99,795.63
gfx950,256,735,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1037,1,48.1461,flydsl_gemm3_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,462.22,912.21
gfx950,256,735,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5721,1,12.0491,flydsl_gemm4_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,431.75,1055.9
gfx950,256,735,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5376,1,62.2778,flydsl_gemm4_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,606.39,1078.81
gfx950,256,735,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2188,1,15.0791,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,536.66,1503.8
gfx950,256,735,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,80.1716,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,555.16,964.2
gfx950,256,744,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2798,1,7.7974,flydsl_gemm3_abf16_wbf16_bf16_t80x128x128_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,300.15,1087.38
gfx950,256,747,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,550,1,3.5946,flydsl_gemm2_abf16_wbf16_bf16_t64x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,81.71,800.99
gfx950,256,747,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1032,1,47.8697,flydsl_gemm3_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp2_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,472.48,922.13
gfx950,256,747,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4619,1,12.2354,flydsl_gemm3_abf16_wbf16_bf16_t64x128x128_split_k1_block_m_warp2_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0029,432.12,1047.36
gfx950,256,747,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5375,1,62.0733,flydsl_gemm4_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,618.32,1086.52
gfx950,256,747,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2191,1,15.0353,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,547.01,1520.85
gfx950,256,747,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2941,1,26.3036,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,625.35,1331.52
gfx950,256,747,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,80.6216,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,561.08,962.21
gfx950,256,753,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,362,1,3.5665,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,83.02,812.9
gfx950,256,753,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1037,1,48.7001,flydsl_gemm3_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,468.15,908.69
gfx950,256,753,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4624,1,12.5886,flydsl_gemm3_abf16_wbf16_bf16_t64x128x128_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0029,423.37,1021.63
gfx950,256,753,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1633,1,7.8614,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,301.31,1086.73
gfx950,256,753,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5375,1,63.1278,flydsl_gemm4_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.006,612.87,1070.41
gfx950,256,753,7168,768,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,135,1,15.4554,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,536.42,1485.67
gfx950,256,753,7168,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2941,1,26.0432,flydsl_gemm2_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,636.68,1348.85
gfx950,256,753,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,81.5208,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,559.34,953.27
gfx950,256,776,3072,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1636,1,7.8313,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,311.71,1111.96
gfx950,256,785,1536,128,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,553,1,3.6765,flydsl_gemm2_abf16_wbf16_bf16_t64x64x64_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,83.96,817.54
gfx950,256,785,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3520,1,12.3391,flydsl_gemm3_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0029,450.29,1062.21
